mysql_import_key,product_name,primary_category,subcategory,price_inr,rating,description_clean,detailed_description_10_sentences,image_link,product_url,source_collection_url,ingested_at_utc
2030ddd87e04f73277cd8b09b099a5ac,Aimco Winstar Growth Regulator,crop_nutrition,plant_nutrition,305.0,3.8,Buy Aimco Winstar Online At Best Price In India. We Have Top Brands Of Crop Protection Available At Our Store. COD And Door To Door Delivery Available,"Aimco Winstar Growth Regulator is listed under the crop_nutrition category for this dataset. This record belongs to the plant_nutrition subcategory based on the source link. The listed selling price is Rs 305,00. The current rating value is 3,80 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Buy Aimco Winstar Online At Best Price In India, We Have Top Brands Of Crop Protection Available At Our Store, COD And Door To Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/aimco-winstar-file-17089.png?v=1737479609,https://www.bighaat.com/products/aimco-winstar,https://www.bighaat.com/collections/plant-nutrition,2026-03-27 09:54:36
ed51442b3f9a9cf42be28df4ff4f9c9c,Aimco Winstar Plus growth regulator,crop_nutrition,plant_nutrition,420.0,5.0,Buy Aimco Winstar Plus Online At Best Price In India. We Have Top Brands Of Crop Protection Available At Our Store. COD And Door To Door Delivery Available,"Aimco Winstar Plus growth regulator is listed under the crop_nutrition category for this dataset. This record belongs to the plant_nutrition subcategory based on the source link. The listed selling price is Rs 420,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Buy Aimco Winstar Plus Online At Best Price In India, We Have Top Brands Of Crop Protection Available At Our Store, COD And Door To Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/aimco-winstar-plus-file-17071.png?v=1737479563,https://www.bighaat.com/products/aimco-winstar-plus,https://www.bighaat.com/collections/plant-nutrition,2026-03-27 09:54:36
c97c834590c1f79ef2f67c000fae187c,AJAY BIOTECH AGRONEEM 1% (PESTICIDE),crop_production,organic_farming,620.0,5.0,Ajay Biotech Agroneem 1% (Pesticide) Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"AJAY BIOTECH AGRONEEM 1% (PESTICIDE) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 620,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Agroneem 1% (Pesticide) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-agroneem-1-pesticide-file-11040.png?v=1737445041,https://www.bighaat.com/products/ajay-biotech-agroneem-1-pesticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
9bcf379928e348a7020d1ff168a5d3d5,AJAY BIOTECH AGRONEEM 3000 PPM (PESTICIDE),crop_production,organic_farming,630.0,5.0,Ajay Biotech Agroneem 3000 Ppm (Pesticide) Buy Online In India At Bighaat. We Have Top Brands Available At Bighaat. Cod And Door To Door Delivery Available.,"AJAY BIOTECH AGRONEEM 3000 PPM (PESTICIDE) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 630,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Agroneem 3000 Ppm (Pesticide) Buy Online In India At Bighaat, We Have Top Brands Available At Bighaat, Cod And Door To Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-agroneem-3000-ppm-file-11043.png?v=1737445048,https://www.bighaat.com/products/ajay-biotech-agroneem-3000-ppm,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
69a2dd7be43ab25db64839e46632986b,AJAY BIOTECH AJAY ANTISTRESS (BIO STIMULANT),crop_production,organic_farming,860.0,5.0,"BIOFIX AJAY ANTISTRESS is a unique anti-transpirant based on vegetable oil and fats in water-soluble form. It helps in avoiding evaporation and retaining water levels in the plant and thus plants can survive in drought conditions. Benefits: Protect plants from drought. Helps to retain water levels in plants Helps to reduce atmospheric stresses. Dosage: For Foliar spray: 1 to 2 ml per litre of water. Recommended Crops: Grapes, Strawberry, Tomato, Cotton, Pomegranate, Wheat, Paddy, Potato, Barley, Sugarcane, Citrus, Banana, Paddy, Soybean and other crops.","AJAY BIOTECH AJAY ANTISTRESS (BIO STIMULANT) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 860,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: BIOFIX AJAY ANTISTRESS is a unique anti-transpirant based on vegetable oil and fats in water-soluble form, It helps in avoiding evaporation and retaining water levels in the plant and thus plants can survive in drought conditions, Benefits, Protect plants from drought, Helps to retain water levels in plants Helps to reduce atmospheric stresses, Dosage, For Foliar spray, 1 to 2 ml per litre of water, Recommended Crops, Grapes, Strawberry, Tomato, Cotton, Pomegranate, Wheat, Paddy, Potato, Barley, Sugarcane, Citrus, Banana, Paddy, Soybean and other crops. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-ajay-antistress-bio-stimulant-file-11044.png?v=1737445050,https://www.bighaat.com/products/ajay-biotech-ajay-antistress-bio-stimulant,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
c38572180007e18132b495cdc79ac146,AJAY BIOTECH POTASH SF (BIOFERTILIZER),crop_production,organic_farming,530.0,5.0,Ajay Biotech Potash Sf (Biofertilizer) Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"AJAY BIOTECH POTASH SF (BIOFERTILIZER) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 530,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Potash Sf (Biofertilizer) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-ajay-potash-sf-biofertilizer-file-11047.png?v=1737445057,https://www.bighaat.com/products/ajay-biotech-ajay-potash-sf-biofertilizer,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
f9fb639d5cd2bee9132e5e246bac46fc,AJAY BIOTECH AZO SF (BIO FERTILIZER),crop_production,organic_farming,580.0,5.0,"Biofix AJAY AZO SF is a potent bio-fertilizer based on Azotobacter species. A Plant Needs nitrogen for its growth and Azotobacter fixes atmospheric nitrogen non-symbiotically (free-living). Ajay Azo is a nitrogen-fixing bio inoculant suitable for all crops. Benefits: It fixes atmospheric nitrogenIt enhances seed germination, plant growth and ultimately the yield The use of Azotobacter can cut down the use of synthetic/chemical nitrogen fertilizers Dosage: Seed Treatment: 3 ml for 1 Kg of seeds. Seedling Root Treatment: Use 100 ml in 10 litres of water. Drip irrigation: Mix 2 to 3 Lit per acre With FYM/crops. Recommended Crops: For All crops","AJAY BIOTECH AZO SF (BIO FERTILIZER) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 580,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Biofix AJAY AZO SF is a potent bio-fertilizer based on Azotobacter species, A Plant Needs nitrogen for its growth and Azotobacter fixes atmospheric nitrogen non-symbiotically (free-living), Ajay Azo is a nitrogen-fixing bio inoculant suitable for all crops, Benefits, It fixes atmospheric nitrogenIt enhances seed germination, plant growth and ultimately the yield The use of Azotobacter can cut down the use of synthetic/chemical nitrogen fertilizers Dosage, Seed Treatment, 3 ml for 1 Kg of seeds, Seedling Root Treatment, Use 100 ml in 10 litres of water, Drip irrigation, Mix 2 to 3 Lit per acre With FYM/crops, Recommended Crops, For All crops. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-azo-sf-file-11045.png?v=1737445052,https://www.bighaat.com/products/ajay-biotech-azo-sf,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
6bc245382462e887ad8ed7f76353fc04,AJAY BIOTECH BIO - GUARD (FUNGICIDE),crop_production,organic_farming,520.0,5.0,"Biofix BIO-GUARD is an herbal formulation, containing powerful herbal extracts of flavonoids and terpenoids. Benefits: Used for control of diseases like Downy Mildew, Powdery Mildew and soft body insects such as whiteflies and thrips . It enhances the capacity of crops to fight various diseases It is eco-friendly as does not leave residue on the soil Dosage: For Foliar spray: 1-2 ml/litre of Water Recommended Crops: Grapes, Vegetables, Ornamentals, Fruits and Fiber Crops","AJAY BIOTECH BIO - GUARD (FUNGICIDE) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 520,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Biofix BIO-GUARD is an herbal formulation, containing powerful herbal extracts of flavonoids and terpenoids, Benefits, Used for control of diseases like Downy Mildew, Powdery Mildew and soft body insects such as whiteflies and thrips , It enhances the capacity of crops to fight various diseases It is eco-friendly as does not leave residue on the soil Dosage, For Foliar spray, 1-2 ml/litre of Water Recommended Crops, Grapes, Vegetables, Ornamentals, Fruits and Fiber Crops. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-bio-guard-insecticide-file-11051.png?v=1737445066,https://www.bighaat.com/products/ajay-biotech-bio-guard-insecticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
86c157fde9eb55fa9db9a960899ab3d8,AJAY BIOTECH BIOFIGHTER PLUS BIO INSECTICIDE,crop_production,organic_farming,1240.0,5.0,Ajay Biotech Biofighter Gel (Bio Insecticide) Buy Online In India. We Have Top Brands Of Agricultural Products Available At Our Bighaat Store. Cod Available.,"AJAY BIOTECH BIOFIGHTER PLUS BIO INSECTICIDE is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 1240,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Biofighter Gel (Bio Insecticide) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Our Bighaat Store, Cod Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-biofighter-gel-bio-insecticide-file-11052.png?v=1737445064,https://www.bighaat.com/products/ajay-biotech-biofighter-gel-bio-insecticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
38c4267d5d2d0d36f20407654e9044b6,AJAY BIOTECH BIOLEXIN 95 BIO FUNGICIDE,crop_production,organic_farming,560.0,5.0,Ajay Biotech Biolexin 95 (Insecticide) Buy Online In India At Bighaat. Buy Agricultural Products Online At Bighaat. Cod And Door Delivery Available At Bighaat,"AJAY BIOTECH BIOLEXIN 95 BIO FUNGICIDE is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 560,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Biolexin 95 (Insecticide) Buy Online In India At Bighaat, Buy Agricultural Products Online At Bighaat, Cod And Door Delivery Available At Bighaat. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-biolexin-95-insecticide-file-11053.png?v=1737445070,https://www.bighaat.com/products/ajay-biotech-biolexin-95-insecticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
afc909902d3537759eac4947ac02653c,AJAY BIOTECH BIOSAN BIO FUNGICIDE,crop_production,organic_farming,690.0,5.0,Ajay Biotech Biosan (Insecticide) Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"AJAY BIOTECH BIOSAN BIO FUNGICIDE is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 690,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Biosan (Insecticide) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-biosan-insecticide-file-11055.png?v=1737445074,https://www.bighaat.com/products/ajay-biotech-biosan-insecticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
29d1bcf0821dd9aebd29bd546248580b,AJAY BIOTECH CARBADA (DECOMPOSING CULTURE),crop_nutrition,plant_nutrition,300.0,,"It is the composting culture made from a culture of bacteria. which helps to the quick decomposition of any organic matter and is Beneficial in composting procedure. They help put back the various elements into water, soil and air for the reuse of producers like crop plants. Helps to break down dead plants, animals & waste material. Dosage: 4ml/lit of water and spray over the waste organic material or trash. Recommended crops-All crops","AJAY BIOTECH CARBADA (DECOMPOSING CULTURE) is listed under the crop_nutrition category for this dataset. This record belongs to the plant_nutrition subcategory based on the source link. The listed selling price is Rs 300,00. The current rating value is not available out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: It is the composting culture made from a culture of bacteria, which helps to the quick decomposition of any organic matter and is Beneficial in composting procedure, They help put back the various elements into water, soil and air for the reuse of producers like crop plants, Helps to break down dead plants, animals & waste material, Dosage, 4ml/lit of water and spray over the waste organic material or trash, Recommended crops-All crops. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/Reserved_ImageAttachment__13___ProductImage1_32___6542617bac514d1b82d234db737ef9ac_1___1.png?v=1763459152,https://www.bighaat.com/products/ajay-biotech-carbada-decomposing-culture,https://www.bighaat.com/collections/plant-nutrition,2026-03-27 09:54:36
56b18fa8a52fd464da3e07562936d6b9,AJAY BIOTECH GRORICH - PLUS (BIO STIMULANT),crop_production,organic_farming,350.0,5.0,Ajay Biotech Grorich - Plus (Bio Stimulant) Buy Online In India. We Have Top Brands Of Agricultural Products Available At Our Bighaat Store. Cod Available.,"AJAY BIOTECH GRORICH - PLUS (BIO STIMULANT) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 350,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Grorich - Plus (Bio Stimulant) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Our Bighaat Store, Cod Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/Reserved_ImageAttachment__13___ProductImage1_32___2479b2f27abd4b3ca2d12a227453fc63_1___1.png?v=1763972747,https://www.bighaat.com/products/ajay-biotech-grorich-plus-bio-stimulant,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
f192918c49ee026ed20299e2ccc70eed,AJAY BIOTECH HUMI - GUARD PLUS (BIOSTIMULANT),crop_nutrition,plant_nutrition,220.0,5.0,Ajay Biotech Humi-Guard Plus (Biostimulant) Buy Online In India. We Have Top Brands Of Agricultural Products Available At Our Bighaat Store. Cod Available.,"AJAY BIOTECH HUMI - GUARD PLUS (BIOSTIMULANT) is listed under the crop_nutrition category for this dataset. This record belongs to the plant_nutrition subcategory based on the source link. The listed selling price is Rs 220,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Humi-Guard Plus (Biostimulant) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Our Bighaat Store, Cod Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/Reserved_ImageAttachment__13___ProductImage1_32___dc49c18f4dee4e089c5b268f93734586_1___1.png?v=1763972791,https://www.bighaat.com/products/ajay-biotech-humi-guard-plus-biostimulant,https://www.bighaat.com/collections/plant-nutrition,2026-03-27 09:54:36
64c6b6e3510c198c23237f149798a94b,AJAY BIOTECH KITO - STAR (FUNGICIDE),crop_production,organic_farming,680.0,5.0,Ajay Biotech Kito-Star (Fungicide) Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"AJAY BIOTECH KITO - STAR (FUNGICIDE) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 680,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Kito-Star (Fungicide) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-kito-star-fungicide-file-11061.jpg?v=1737445085,https://www.bighaat.com/products/ajay-biotech-kito-star-fungicide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
7f570134702e98f6f6d22ffa4924297a,AJAY BIOTECH LIBRA (BIOSTIMULANT),crop_production,organic_farming,290.0,5.0,"BIOFIX LIBRA is a unique bio-stimulant based on Botanical extracts which contain Seaweed Extract in water-soluble form. Benefits BIOFIX LIBRA: It improves flowering, reduces flower and fruit drop It Improves fruit quality and also, increases yield substantially It Induces early flowering and increases resistance in plants to fight environmental stresses. Dosage: For Foliar spray: 0.5 to 1.5 ml per litre of water spray as per growth stages of the crop. (Repeat the spray in the interval of 15 to 20 days) Recommended Crops: Fruit crops, Vegetables, Cereals, oilseeds, Flowers etc.","AJAY BIOTECH LIBRA (BIOSTIMULANT) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 290,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: BIOFIX LIBRA is a unique bio-stimulant based on Botanical extracts which contain Seaweed Extract in water-soluble form, Benefits BIOFIX LIBRA, It improves flowering, reduces flower and fruit drop It Improves fruit quality and also, increases yield substantially It Induces early flowering and increases resistance in plants to fight environmental stresses, Dosage, For Foliar spray, 0, 5 to 1, 5 ml per litre of water spray as per growth stages of the crop, (Repeat the spray in the interval of 15 to 20 days) Recommended Crops, Fruit crops, Vegetables, Cereals, oilseeds, Flowers etc. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-libra-biostimulant-file-11062.png?v=1737445087,https://www.bighaat.com/products/ajay-biotech-libra-biostimulant,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
62a56239da217be496d0364188282a32,AJAY BIOTECH MICRO KOMBI - L (MICRONUTRIENT),crop_nutrition,plant_nutrition,450.0,4.8571,Ajay Biotech Micro Kombi L Micronutrient Buy Online At Best Price In India. We Have Top Brands Of Agricultural Products Available At Our Store. COD Available,"AJAY BIOTECH MICRO KOMBI - L (MICRONUTRIENT) is listed under the crop_nutrition category for this dataset. This record belongs to the plant_nutrition subcategory based on the source link. The listed selling price is Rs 450,00. The current rating value is 4,86 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Micro Kombi L Micronutrient Buy Online At Best Price In India, We Have Top Brands Of Agricultural Products Available At Our Store, COD Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-micro-kombi-l-micronutrient-file-11064.webp?v=1737473860,https://www.bighaat.com/products/ajay-biotech-micro-kombi-l-micronutrient,https://www.bighaat.com/collections/plant-nutrition,2026-03-27 09:54:36
9f6bd78494a96f8e137431c7ef649fa0,AJAY BIOTECH MITLAR PLUS SPECIAL INSECTICIDE,crop_production,organic_farming,310.0,5.0,Ajay Biotech Mitlar Plus (Insecticide) Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"AJAY BIOTECH MITLAR PLUS SPECIAL INSECTICIDE is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 310,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Ajay Biotech Mitlar Plus (Insecticide) Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-mitlar-plus-insecticide-file-11066.jpg?v=1737445094,https://www.bighaat.com/products/ajay-biotech-mitlar-plus-insecticide,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
e2070a36a42114aa303337fb34248ec5,AJAY BIOTECH SPHURDA SF (BIO FERTILIZER),crop_production,organic_farming,580.0,5.0,"It is a microbial bio-fertilizer containing phosphate solubilizing micro-organisms (PSBs) and provide phosphorus to the soil. Benefits of AJAY BIOTECH SPHURDA SF (BIO FERTILIZER): Improves the Phosphate (P) availability to agricultural crops Phosphorus helps for healthy crop, firm fruit, disease resistance and higher yields It minimizes the use of synthetic/chemical Phosphatic fertilizers Dosage: Seed Treatment: 4 ml for 1 Kg of seeds. Seedling Root Treatment: Use 100 ml in 10 litres of water. Drip irrigation: Mix 3 to 5 Lit per acre Recommended Crops : For All Crops","AJAY BIOTECH SPHURDA SF (BIO FERTILIZER) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 580,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: It is a microbial bio-fertilizer containing phosphate solubilizing micro-organisms (PSBs) and provide phosphorus to the soil, Benefits of AJAY BIOTECH SPHURDA SF (BIO FERTILIZER), Improves the Phosphate (P) availability to agricultural crops Phosphorus helps for healthy crop, firm fruit, disease resistance and higher yields It minimizes the use of synthetic/chemical Phosphatic fertilizers Dosage, Seed Treatment, 4 ml for 1 Kg of seeds, Seedling Root Treatment, Use 100 ml in 10 litres of water, Drip irrigation, Mix 3 to 5 Lit per acre Recommended Crops , For All Crops. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/ajay-biotech-sphurda-sf-bio-fertilizer-file-11067.png?v=1737445099,https://www.bighaat.com/products/ajay-biotech-sphurda-sf-bio-fertilizer,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
d2881ab2a0cd7f33581ac1de6ae54f2a,AMRUTH ALCARE LIQUID (BIO FUNGICIDE),crop_production,organic_farming,269.0,5.0,"DESCRIPTION: Alcare is containing azadirachtin at 1% , salts of phosphorous and enzymes fortified with alkaloids of plant origin and organic components like Humic and fulvic acids. Alcare is a systemic organic fungicide and controls disease like Kole–roga of arecanut , Coconut, wilt disease of black pepper, ginger, Turmeric and Betel vine, Downy mildew disease of cucurbits, Grapes ,Onion and other vegetable crops, damping off disease in nursery crops effectively. METHOD OF APPLICATION: For plantation crops like Areca nut & Coconut Spray during pre and post monsoon. For other crops when crops are susceptible for diseases. DOSAGE: Dissolve 2 to 3 ml of Alcare in one liter of water and spray / Drenching. 2 to 3 sprays are recommended with an interval of 15 days between each spray.","AMRUTH ALCARE LIQUID (BIO FUNGICIDE) is listed under the crop_production category for this dataset. This record belongs to the organic_farming subcategory based on the source link. The listed selling price is Rs 269,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: DESCRIPTION, Alcare is containing azadirachtin at 1% , salts of phosphorous and enzymes fortified with alkaloids of plant origin and organic components like Humic and fulvic acids, Alcare is a systemic organic fungicide and controls disease like Kole–roga of arecanut , Coconut, wilt disease of black pepper, ginger, Turmeric and Betel vine, Downy mildew disease of cucurbits, Grapes ,Onion and other vegetable crops, damping off disease in nursery crops effectively, METHOD OF APPLICATION, For plantation crops like Areca nut & Coconut Spray during pre and post monsoon, For other crops when crops are susceptible for diseases, DOSAGE, Dissolve 2 to 3 ml of Alcare in one liter of water and spray / Drenching, 2 to 3 sprays are recommended with an interval of 15 days between each spray. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/alcare-liquid-organic-disease-suppssor-research-product-file-6044.jpg?v=1737432431,https://www.bighaat.com/products/alcare-liquid-organic-disease-suppssor-research-product,https://www.bighaat.com/collections/organic-farming,2026-03-27 09:54:36
